artist,song,duration_ms,explicit,year,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre,duration_minutes
britney spears,if u seek amy,216520,False,2008,69,73.53846153846155,58.75875875875876,4,-7.296,0,5.885416666666667,2.1500559910414334,0.0,6.131301289566237,55.909558067831455,129.954,pop,3.6086666666666662
pitbull,i know you want me (calle ocho),237120,False,2009,59,84.61538461538461,74.37437437437437,2,-5.995,1,25.868055555555557,1.5901455767077268,2.12e-05,27.784290738569755,82.21993833504625,127.045,hip hop,3.952
mariah carey,obsessed,242200,False,2009,66,76.1025641025641,46.84684684684685,10,-5.557,0,10.850694444444445,5.207166853303471,0.0,96.83470105509964,37.92394655704008,86.443,pop,4.036666666666667
beyoncé,sweet dreams,208066,False,2008,48,71.17948717948718,82.58258258258257,1,-5.986,1,19.270833333333336,10.022396416573349,1.86e-05,7.245017584994138,80.98663926002057,121.949,pop,3.467766666666667
agnes,release me,256213,False,2009,65,63.69230769230769,92.3923923923924,2,-3.124,0,5.572916666666666,0.7222844344904815,7.28e-05,12.661195779601405,73.58684480986639,127.973,pop,4.270216666666666
black eyed peas,boom boom pow,251440,True,2009,68,88.92307692307693,85.78578578578579,9,-5.892,1,11.510416666666668,14.557670772676373,0.00171,15.240328253223916,41.31551901336074,130.048,hip hop,4.190666666666667
shakira,she wolf,188866,False,2009,68,88.71794871794872,69.06906906906907,7,-7.448,1,7.690972222222222,31.914893617021274,0.0162,26.377491207502935,89.10585817060638,121.983,pop,3.1477666666666666
lady gaga,paparazzi,208306,False,2008,70,78.15384615384615,69.26926926926926,5,-3.973,0,7.604166666666668,12.653975363941768,0.0,11.019929660023447,40.801644398766705,114.906,pop,3.4717666666666664
jay-z,empire state of mind,276920,True,2009,82,50.358974358974365,95.69569569569569,11,-1.538,1,68.05555555555556,3.303471444568869,0.0,53.927315357561554,83.35046248715314,173.585,hip hop,4.615333333333333
onerepublic,all the right moves,238000,False,2009,65,54.25641025641026,94.89489489489489,0,-3.527,1,8.229166666666666,28.89137737961926,9.35e-06,33.17702227432591,66.80369989722507,146.024,pop,3.966666666666667
jeremih,birthday sex,226506,False,2009,67,69.43589743589745,52.35235235235235,7,-5.603,0,7.621527777777779,33.03471444568869,0.0,17.584994138335286,45.83761562178829,60.019,hip hop,3.7751
cascada,evacuate the dancefloor,207200,False,2009,63,78.15384615384615,70.27027027027026,0,-5.87,1,7.500000000000001,1.87010078387458,0.0,36.811254396248536,92.29188078108942,127.029,hip hop,3.453333333333333
linkin park,new divide,268613,False,2009,68,50.56410256410256,80.8808808808809,5,-3.365,0,6.284722222222223,0.02631578947368421,0.0,11.524032825322392,39.05447070914697,117.971,rock,4.476883333333333
kevin rudolf,let it rock,231173,True,2008,66,62.256410256410255,78.37837837837837,7,-4.41,1,6.892361111111112,0.07648376259798433,0.0,7.948417350527549,44.60431654676259,113.172,hip hop,3.852883333333333
jay-z,run this town,267520,True,2009,75,64.82051282051282,92.49249249249249,1,-1.802,1,50.34722222222222,31.466965285554316,0.0,30.83235638921454,45.32374100719424,86.844,hip hop,4.458666666666667
lady gaga,bad romance,294573,True,2009,80,71.38461538461539,92.1921921921922,0,-3.755,1,6.302083333333333,0.3516237402015677,5.24e-05,9.871043376318875,73.38129496402878,119.001,pop,4.90955
eminem,we made you,269613,False,2009,63,94.76923076923077,85.38538538538538,2,-1.203,1,13.750000000000002,11.98208286674132,1.45e-06,15.123094958968347,68.85919835560124,114.003,hip hop,4.49355
dizzee rascal,bonkers,177573,False,2011,38,64.0,97.7977977977978,11,-3.34,0,38.19444444444445,0.6886898096304591,0.0,29.66002344665885,76.05344295991779,126.127,hip hop,2.95955
ciara,love sex magic (feat. justin timberlake),220426,False,2009,58,91.58974358974359,66.66666666666667,10,-5.089,0,23.958333333333336,2.306830907054871,0.0,40.09378663540446,89.82528263103802,107.011,pop,3.673766666666667
rihanna,russian roulette,227533,True,2009,64,49.230769230769226,48.648648648648646,6,-5.754,0,7.760416666666667,5.1511758118701,0.0,12.543962485345839,27.235354573484074,80.051,hip hop,3.7922166666666666
soulja boy,turn my swag on,206333,False,2008,59,56.00000000000001,71.27127127127126,3,-3.104,0,4.670138888888889,0.10851063829787233,0.0,47.59671746776085,50.25693730729702,150.154,hip hop,3.438883333333333
the xx,intro,127920,False,2009,2,63.282051282051285,77.87787787787788,9,-8.871,0,4.6875,51.399776035834265,0.925,15.00586166471278,15.621788283658788,100.363,rock,2.132
jay sean,down,212106,False,2009,3,67.38461538461539,69.56956956956957,2,-4.493,1,5.572916666666666,1.2094064949608063,0.0,9.636576787807737,70.19527235354575,65.997,hip hop,3.5351
keri hilson,turnin me on - original dirty,248066,True,2008,41,67.7948717948718,58.45845845845845,1,-5.09,1,10.590277777777779,0.32810750279955203,4.82e-06,15.70926143024619,9.753340184994862,159.873,pop,4.134433333333333
david guetta,when love takes over (feat. kelly rowland),191000,False,2010,69,69.23076923076924,86.28628628628628,11,-4.614,1,4.392361111111112,1.8477043673012319,0.000427,19.812426729191092,51.181911613566285,129.967,hip hop,3.183333333333333
cheryl,fight for this love,223253,False,2009,65,75.7948717948718,74.17417417417418,7,-5.873,1,15.833333333333336,1.455767077267637,0.0,7.960140679953106,74.71736896197328,122.988,pop,3.7208833333333335
soulja boy,kiss me thru the phone,193386,True,2008,76,77.74358974358975,71.27127127127126,7,-3.781,1,19.444444444444446,2.0716685330347144,0.0,7.936694021101992,81.70606372045222,149.998,hip hop,3.2231
eminem,crack a bottle,297520,True,2009,70,52.92307692307693,87.4874874874875,9,-2.571,1,32.29166666666667,9.67525195968645,0.0,20.281359906213364,40.184994861253855,169.561,hip hop,4.958666666666667
p!nk,sober,251440,False,2010,46,62.97435897435898,79.27927927927928,6,-4.907,1,5.190972222222222,7.312430011198208,0.0,22.860492379835875,41.82939362795477,91.066,pop,4.190666666666667
tinchy stryder,number 1,212773,False,2009,59,59.589743589743584,82.48248248248248,0,-3.912,0,6.545138888888889,1.175811870100784,0.0,56.62368112543963,76.77286742034943,114.912,pop,3.5462166666666666
pixie lott,"mama do (uh oh, uh oh)",196520,False,2009,54,46.256410256410255,87.38738738738738,3,-4.711,0,32.986111111111114,19.148936170212767,0.0,38.33528722157093,60.5344295991778,119.918,pop,3.275333333333333
jls,beat again - radio edit,196640,False,2009,0,91.6923076923077,93.09309309309309,11,-4.577,1,12.36111111111111,3.9753639417693165,0.0,8.898007033997656,99.48612538540597,120.02,pop,3.277333333333333
3oh!3,donttrustme,192573,True,2008,70,81.12820512820514,71.37137137137137,5,-3.742,0,44.09722222222223,1.825307950727883,0.0,22.157092614302464,52.826310380267216,130.012,hip hop,3.20955
akon,beautiful,312986,False,2008,65,75.8974358974359,94.5945945945946,0,-4.442,0,15.434027777777782,13.773796192609183,0.0,13.130128956623683,64.64542651593011,130.015,pop,5.216433333333334
alexandra burke,bad boys (feat. flo rida),206480,False,2009,57,68.71794871794872,86.68668668668668,1,-3.684,1,9.340277777777779,1.287793952967525,0.0,41.96951934349355,65.36485097636177,140.029,pop,3.441333333333333
mario,break up,249026,True,2009,51,45.12820512820513,51.751751751751755,0,-7.355,1,63.020833333333336,47.92833146696528,0.0,20.281359906213364,48.818088386433715,73.881,pop,4.150433333333333
drake,forever,357706,True,2009,73,46.871794871794876,90.69069069069069,5,-2.278,0,59.375000000000014,27.88353863381859,0.0,21.336459554513482,55.49845837615622,104.02,hip hop,5.961766666666667
selena gomez & the scene,naturally,202586,False,2009,63,62.05128205128205,90.2902902902903,10,-5.406,0,8.871527777777779,2.0716685330347144,1.01e-06,6.260257913247362,89.92805755395685,132.612,pop,3.3764333333333334
the veronicas,untouched,255360,False,2005,58,57.12820512820513,78.37837837837837,6,-4.893,0,40.62500000000001,1.9148936170212765,0.0172,17.702227432590856,45.426515930113055,177.008,pop,4.256
fabolous,throw it in the bag,231573,True,2009,59,80.92307692307693,55.05505505505506,11,-7.423,0,8.211805555555557,19.484882418812987,0.0,7.198124267291911,71.53134635149023,172.049,hip hop,3.85955
jason derulo,whatcha say,221253,False,2010,70,63.07692307692307,71.17117117117117,11,-5.507,1,13.524305555555555,4.972004479283315,0.0,16.99882766705744,73.07297019527235,144.036,hip hop,3.68755
lily allen,not fair,201213,True,2009,54,73.74358974358974,86.18618618618619,5,-6.982,1,6.979166666666667,5.005599104143337,0.00989,25.67409144196952,97.4306269270298,121.491,pop,3.35355
t.i.,dead and gone,299746,True,2008,68,73.12820512820512,74.67467467467468,0,-4.99,1,44.965277777777786,4.501679731243001,0.0,70.45720984759672,48.30421377183967,135.021,hip hop,4.9957666666666665
sean kingston,fire burning,239986,False,2009,71,86.05128205128206,80.48048048048048,1,-2.513,1,5.711805555555556,2.1500559910414334,0.0,38.8042203985932,91.26413155190134,122.973,hip hop,3.9997666666666665
empire of the sun,walking on a dream,198440,False,2008,77,89.33333333333333,70.17017017017017,5,-5.594,0,7.95138888888889,28.77939529675252,7.52e-06,6.905041031652989,73.58684480986639,126.975,rock,3.307333333333333
cobra starship,good girls go bad (feat. leighton meester),196413,False,2009,65,60.92307692307693,87.4874874874875,0,-3.716,1,14.149305555555557,1.2989921612541993,0.0,64.36107854630716,64.5426515930113,119.964,pop,3.27355
nickelback,if today was your last day,249066,False,2008,66,49.743589743589745,91.1911911911912,3,-5.749,1,6.163194444444444,0.009708846584546474,0.0,10.785463071512309,58.37615621788284,89.956,rock,4.1511
la roux,bulletproof,205733,False,2009,71,69.12820512820514,88.28828828828829,3,-2.771,0,8.281250000000002,0.049384098544232924,6.47e-05,7.971864009378664,70.09249743062693,123.016,pop,3.4288833333333333
kasabian,fire,252279,False,2009,64,53.846153846153854,74.27427427427428,10,-5.643,1,5.399305555555555,9.787234042553191,0.149,13.716295427901526,18.396711202466598,117.029,rock,4.20465
calvin harris,i'm not alone - radio edit,210973,False,2009,55,61.23076923076923,68.46846846846847,7,-6.614,1,5.572916666666666,0.5386338185890257,0.105,37.162954279015246,44.7070914696814,130.99,hip hop,3.5162166666666668
justin bieber,one time,215866,False,2009,71,70.87179487179486,85.38538538538538,1,-2.528,0,6.458333333333334,7.066069428891378,7.13e-05,9.613130128956625,78.31449126413156,145.999,pop,3.597766666666667
jamie foxx,blame it,289746,True,2008,65,69.02564102564102,61.46146146146146,7,-5.426,1,17.881944444444446,8.756998880179172,0.0,16.295427901524036,37.20452209660843,176.052,hip hop,4.8291
muse,uprising,304840,False,2009,75,61.743589743589745,90.5905905905906,2,-4.046,1,13.454861111111112,0.022620380739081746,0.064,13.716295427901526,42.240493319630005,128.019,rock,5.080666666666667
nickelback,gotta be somebody,252653,False,2008,62,54.974358974358985,89.08908908908909,0,-5.222,1,10.434027777777779,0.03964165733482642,0.00165,15.592028135990624,21.0688591983556,115.998,rock,4.210883333333333
dizzee rascal,holiday,220626,False,2011,60,55.8974358974359,91.8918918918919,0,-1.925,1,7.777777777777778,6.394176931690929,0.0,4.8651817116060965,87.87255909558068,117.985,hip hop,3.6771
boys like girls,love drunk,226706,False,2009,64,45.12820512820513,97.69769769769769,10,-3.17,1,24.479166666666664,0.19820828667413215,3.39e-06,18.757327080890974,42.34326824254882,150.005,pop,3.7784333333333335
the-dream,rockin' that shit,221920,True,2009,62,68.92307692307693,62.06206206206206,8,-4.865,1,7.326388888888889,13.773796192609183,0.0,42.438452520515824,64.4398766700925,78.005,hip hop,3.6986666666666665
onerepublic,secrets,224693,False,2009,74,52.92307692307693,76.47647647647648,2,-6.223,1,6.354166666666668,8.029115341545353,0.0,13.481828839390388,38.643371017471736,148.021,pop,3.744883333333333
jls,everybody in love,195586,False,2013,39,72.3076923076923,78.37837837837837,5,-5.971,0,5.677083333333334,7.872340425531915,0.0,42.20398593200469,67.42034943473793,140.022,pop,3.2597666666666667
jason aldean,big green tractor,204200,False,2009,50,63.17948717948718,59.65965965965966,4,-5.035,1,5.017361111111112,73.23628219484883,0.0,25.55685814771395,59.60945529290853,137.077,country,3.4033333333333333
the fray,never say never,256613,False,2009,67,23.58974358974359,49.249249249249246,8,-5.767,1,5.503472222222223,63.605823068309064,8.18e-06,20.63305978898007,26.92702980472765,160.139,pop,4.276883333333333
lily allen,the fear,207120,True,2009,53,67.7948717948718,84.78478478478479,10,-6.948,1,7.013888888888889,46.92049272116461,8.82e-05,12.543962485345839,53.64850976361768,134.002,pop,3.452
drake,best i ever had,258760,True,2010,54,44.205128205128204,89.4894894894895,5,-2.673,0,57.29166666666667,10.649496080627099,0.0,22.039859320046894,62.17882836587872,162.161,hip hop,4.312666666666667
kelly clarkson,already gone,281560,False,2009,56,21.435897435897434,87.28728728728728,9,-2.996,1,13.14236111111111,24.300111982082868,0.0,9.003516998827667,30.215827338129497,78.139,pop,4.692666666666667
miley cyrus,party in the u.s.a.,202066,False,2009,79,66.87179487179488,69.86986986986986,10,-4.667,0,7.291666666666667,0.12541993281075026,0.000115,10.386869871043377,48.30421377183967,96.021,pop,3.367766666666667
jordin sparks,battlefield,241920,False,2009,57,62.871794871794876,63.46346346346346,2,-3.472,1,5.885416666666667,1.9932810750279955,0.0,7.491207502930833,38.026721479958894,144.953,pop,4.032
ne-yo,mad,254533,False,2008,64,74.97435897435898,64.46446446446447,0,-5.348,1,5.954861111111111,74.46808510638299,0.0,12.895662368112545,71.0174717368962,129.94,pop,4.242216666666667
green day,21 guns,321093,False,2009,73,27.487179487179493,74.27427427427428,5,-4.939,1,6.163194444444444,5.8006718924972,0.0,73.38804220398593,42.75436793422405,159.779,rock,5.35155
keri hilson,knock you down,326186,False,2009,57,60.30769230769231,87.78778778778779,8,-4.78,1,27.77777777777778,1.0660694288913775,0.0,20.04689331770223,66.28982528263104,155.165,pop,5.4364333333333335
taylor swift,you belong with me,231146,False,2008,55,70.46153846153847,77.17717717717719,6,-4.424,1,6.666666666666667,18.365061590145576,2.46e-05,13.130128956623683,45.734840698869476,129.964,pop,3.852433333333333
shinedown,second chance,222066,False,2008,67,47.17948717948718,79.67967967967968,0,-4.501,0,5.781250000000001,0.1198208286674132,0.0,12.42672919109027,18.705035971223023,100.011,rock,3.7011
asher roth,i love college,241933,True,2009,62,73.12820512820512,82.68268268268267,8,-4.075,1,42.1875,10.044792833146698,0.0,49.35521688159437,68.2425488180884,86.444,hip hop,4.032216666666667
katy perry,waking up in vegas,199186,False,2008,49,53.74358974358975,87.88788788788789,5,-3.108,0,6.006944444444445,0.1343784994400896,0.0,11.48886283704572,60.63720452209661,130.989,pop,3.3197666666666668
kelly clarkson,my life would suck without you,211493,False,2009,68,53.94871794871795,88.28828828828829,9,-4.006,1,8.836805555555555,0.15677491601343785,0.0,16.881594372801874,43.57656731757451,144.982,pop,3.5248833333333334
mumford & sons,little lion man,245173,True,2009,68,53.02564102564102,49.249249249249246,5,-8.05,1,4.722222222222222,3.0795072788353863,3.19e-05,10.234466588511138,46.76258992805756,138.585,Folk/Acoustic,4.086216666666667
the fray,you found me,241853,False,2009,73,34.66666666666667,80.38038038038039,8,-5.412,0,7.17013888888889,2.0940649496080628,0.0,15.943728018757328,41.109969167523126,151.994,pop,4.030883333333334
bruno mars,just the way you are,220734,False,2010,77,65.12820512820512,84.18418418418419,5,-5.379,1,7.326388888888889,1.5005599104143337,0.0,7.291910902696366,43.57656731757451,109.021,pop,3.6789
eminem,love the way you lie,263373,True,2010,81,76.82051282051282,92.5925925925926,10,-5.034,1,39.40972222222223,26.98768197088466,0.0,60.961313012895666,65.87872559095581,86.989,hip hop,4.38955
stromae,alors on danse - radio edit,206066,False,2010,77,81.12820512820514,59.05905905905906,1,-9.206,0,13.767361111111112,11.131019036954088,0.00203,7.620164126611958,73.38129496402878,119.951,pop,3.434433333333333
kesha,tik tok,199693,False,2010,80,77.43589743589745,83.78378378378379,2,-2.718,0,24.652777777777775,11.097424412094064,0.0,33.88042203985932,73.38129496402878,120.028,pop,3.3282166666666666
david guetta,memories (feat. kid cudi),210853,False,2010,76,56.00000000000001,91.69169169169169,8,-3.932,1,44.270833333333336,0.1612541993281075,4.34e-06,29.425556858147715,38.54059609455293,129.983,hip hop,3.5142166666666665
taio cruz,dynamite,202613,False,2010,80,77.02564102564102,78.37837837837837,4,-3.724,1,14.913194444444446,0.4244120940649496,0.0,4.220398593200469,83.86433710174717,119.975,hip hop,3.376883333333333
rihanna,only girl (in the world),235493,False,2010,73,80.92307692307693,71.67167167167166,11,-4.241,0,7.500000000000001,14.44568868980963,1.07e-05,8.089097303634233,62.79547790339157,125.906,hip hop,3.924883333333333
katy perry,california gurls,234653,False,2012,72,81.12820512820514,75.47547547547548,0,-3.729,1,9.878472222222223,0.4994400895856664,0.0,19.10902696365768,43.67934224049332,125.014,pop,3.9108833333333335
kesha,take it off,215200,False,2010,68,74.76923076923076,67.56756756756758,5,-5.292,0,4.965277777777779,0.00463605823068309,0.00126,10.164126611957796,76.05344295991779,125.036,pop,3.5866666666666664
inna,hot - play & win radio version,217036,False,2010,42,83.7948717948718,93.99399399399398,7,-6.079,0,48.61111111111112,8.936170212765957,0.441,50.527549824150064,61.56217882836587,128.0,pop,3.617266666666666
far east movement,like a g6,216893,False,2010,73,44.61538461538462,83.78378378378379,3,-8.126,1,77.9513888888889,0.7569988801791714,0.0,13.716295427901526,79.95889003083249,124.913,hip hop,3.614883333333333
david guetta,gettin' over you (feat. fergie & lmfao),188000,False,2010,62,63.07692307692307,91.3913913913914,10,-5.077,0,14.16666666666667,19.932810750279952,0.0,9.06213364595545,46.24871531346352,129.944,hip hop,3.1333333333333333
duck sauce,barbra streisand - radio edit,196533,False,2010,46,78.87179487179488,92.2922922922923,1,-1.966,1,18.75,0.10515117581187008,0.197,27.315357561547483,52.00411099691675,127.965,Dance/Electronic,3.27555
lucenzo,danza kuduro (feat. don omar),213986,False,2011,0,63.794871794871796,94.29429429429429,7,-6.365,1,19.444444444444446,0.7984322508398657,0.0,8.382180539273152,79.44501541623843,130.003,latin,3.5664333333333333
rihanna,te amo,208426,True,2009,67,58.153846153846146,70.77077077077077,8,-5.455,0,14.20138888888889,60.582306830907065,0.000176,11.723329425556859,77.18396711202466,171.917,hip hop,3.4737666666666667
timbaland,carry out (featuring justin timberlake),232466,False,2009,69,54.46153846153846,57.45745745745745,10,-6.693,0,19.618055555555557,12.76595744680851,0.0308,30.01172332942556,27.954779033915727,115.68,hip hop,3.874433333333333
dj fresh,gold dust - radio edit,192446,False,2010,63,46.256410256410255,94.89489489489489,0,-0.74,1,25.520833333333332,28.555431131019038,0.0,45.95545134818288,30.318602261048305,176.985,pop,3.2074333333333334
edward maya,stereo love - radio edit,184573,False,2010,66,81.94871794871796,78.37837837837837,1,-3.896,0,5.590277777777778,3.8745800671892496,0.0186,8.874560375146542,60.22610483042138,127.041,pop,3.076216666666667
taio cruz,break your heart,201546,False,2010,74,62.256410256410255,93.4934934934935,3,-4.217,1,5.451388888888889,3.661814109742441,0.0,10.656506447831184,58.37615621788284,122.01,hip hop,3.3591
black eyed peas,imma be,257560,False,2009,61,61.23076923076923,51.751751751751755,0,-6.963,1,63.36805555555556,20.044792833146698,0.0,35.990621336459554,42.34326824254882,92.035,hip hop,4.292666666666666
sidney samson,riverside,320348,True,2009,47,82.46153846153847,97.69769769769769,1,-2.458,0,7.725694444444445,0.025755879059350506,0.894,14.654161781946073,24.35765673175745,125.997,Dance/Electronic,5.339133333333334
eminem,not afraid,248133,True,2010,79,87.6923076923077,95.49549549549549,0,-1.19,0,45.833333333333336,59.238521836506166,0.0,24.032825322391556,68.65364850976363,114.635,hip hop,4.13555
lady gaga,alejandro,274213,False,2009,67,63.8974358974359,79.37937937937937,11,-6.63,0,8.020833333333334,0.04445688689809631,0.0015,43.96248534583822,36.99897225077081,98.998,pop,4.570216666666667
rihanna,rude boy,222920,True,2009,74,57.74358974358974,75.07507507507508,11,-4.496,1,22.048611111111114,12.653975363941768,0.0,9.237983587338803,83.45323741007195,173.906,hip hop,3.715333333333333
ne-yo,beautiful monster,251573,False,2010,57,72.61538461538461,77.17717717717719,5,-6.99,0,22.743055555555557,23.404255319148934,5.32e-06,32.4736225087925,50.77081192189106,128.013,pop,4.1928833333333335
3oh!3,starstrukk,203093,False,2010,32,62.05128205128205,79.57957957957959,11,-6.086,0,12.36111111111111,0.1713325867861142,0.0,24.267291910902696,27.029804727646457,139.896,hip hop,3.384883333333333
black eyed peas,the time (dirty bit),307640,False,2010,69,83.6923076923077,81.38138138138137,6,-7.798,0,11.527777777777779,7.413213885778275,2.77e-06,70.57444314185229,44.809866392600206,127.979,hip hop,5.1273333333333335
kelly rowland,commander,218106,False,2011,59,40.51282051282051,87.68768768768768,11,-3.859,0,23.958333333333336,1.9372900335946248,8.46e-06,42.438452520515824,58.273381294964025,124.638,hip hop,3.6351
swedish house mafia,one (your name) - radio edit,163246,False,2010,63,75.17948717948718,67.36736736736736,9,-6.572,0,5.781250000000001,1.4781634938409853,0.0049,18.757327080890974,65.36485097636177,125.061,pop,2.7207666666666666
chris brown,deuces (feat. tyga & kevin mccall),276560,True,2011,68,70.97435897435898,73.67367367367366,1,-5.109,1,19.097222222222225,3.6282194848824187,0.0,9.226260257913248,22.302158273381295,73.987,hip hop,4.609333333333334
usher,dj got us fallin' in love (feat. pitbull),220800,False,2010,79,68.0,86.18618618618619,7,-3.398,0,18.923611111111114,3.784994400895856,0.0,9.613130128956625,67.2147995889003,119.963,hip hop,3.68
iyaz,replay,182306,False,2009,75,72.41025641025641,75.17517517517518,9,-6.323,1,12.291666666666668,19.372900335946248,0.0,19.695193434935522,20.041109969167525,91.031,hip hop,3.0384333333333333
flo rida,club can't handle me (feat. david guetta),234560,False,2010,76,63.17948717948718,86.98698698698699,0,-3.911,1,5.677083333333334,3.1690929451287793,0.0,7.50293083235639,48.6125385405961,127.966,hip hop,3.9093333333333335
sean kingston,eenie meenie,201946,False,2010,74,73.84615384615385,60.76076076076076,1,-4.168,1,5.590277777777778,6.080627099664054,0.0,13.247362250879249,85.09763617677287,121.223,hip hop,3.3657666666666666
waka flocka flame,no hands (feat. roscoe dash & wale),263773,True,2010,58,77.94871794871796,59.55955955955956,1,-6.366,1,6.7881944444444455,0.6091825307950728,0.0,28.25322391559203,37.10174717368962,131.497,hip hop,4.396216666666667
tinie tempah,written in the stars (feat. eric turner),207653,False,2010,57,67.2820512820513,93.1931931931932,7,-4.188,1,17.031250000000004,6.864501679731243,0.0,25.67409144196952,54.88180883864337,91.881,hip hop,3.4608833333333333
bruno mars,talking to the moon,217866,False,2010,76,51.07692307692307,59.05905905905906,1,-4.721,0,5.555555555555556,57.222844344904814,0.0,12.543962485345839,8.057553956834532,145.867,pop,3.6311
miley cyrus,can't be tamed,168213,False,2010,0,64.61538461538461,91.09109109109109,11,-2.919,0,25.0,3.2138857782754755,0.0,22.97772567409144,76.3617677286742,116.98,pop,2.80355
mike posner,cooler than me - single mix,213293,False,2010,75,78.76923076923077,82.08208208208208,7,-4.63,0,8.229166666666666,20.044792833146698,0.0,80.77373974208675,64.23432682425488,129.965,hip hop,3.554883333333333
lady gaga,telephone,220640,False,2009,69,84.51282051282051,83.68368368368368,3,-5.903,1,7.013888888888889,0.5834266517357223,0.000817,13.130128956623683,73.58684480986639,122.014,pop,3.677333333333333
yolanda be cool,we no speak americano (jt radio edit),157438,False,2010,1,92.41025641025642,80.58058058058059,6,-5.005,1,8.055555555555555,7.973124300111982,0.0812,10.82063305978898,75.74511819116135,124.996,Dance/Electronic,2.6239666666666666
rihanna,hard,250600,True,2009,55,31.794871794871792,74.67467467467468,1,-3.599,1,19.270833333333336,1.3549832026875699,0.0,76.08440797186401,16.752312435765674,182.032,hip hop,4.176666666666667
tinie tempah,pass out,268053,True,2010,53,71.07692307692307,89.1891891891892,1,-3.261,1,51.38888888888889,3.146696528555431,0.0,16.764361078546305,54.67625899280576,91.1,hip hop,4.46755
adam lambert,whataya want from me,227320,False,2009,57,44.92307692307693,67.26726726726727,11,-4.706,0,7.447916666666668,0.6159014557670772,0.0,6.834701055099648,46.968139773895174,185.934,pop,3.788666666666667
trey songz,bottoms up (feat. nicki minaj),242013,True,2010,0,86.66666666666667,60.16016016016016,1,-5.283,1,27.95138888888889,2.295632698768197,0.0,45.13481828839391,33.81294964028777,74.008,hip hop,4.03355
timbaland,if we ever meet again (featuring katy perry),292706,False,2009,68,66.87179487179488,60.56056056056056,8,-7.371,1,6.822916666666668,0.5386338185890257,0.0,7.092614302461898,40.493319630010284,126.091,hip hop,4.878433333333334
enrique iglesias,i like it,231373,False,2010,63,66.46153846153847,94.29429429429429,10,-2.881,0,15.243055555555557,2.351623740201568,0.0,6.963657678780774,75.0256937307297,129.007,pop,3.856216666666666
tim berg,seek bromance - avicii’s vocal edit,203960,False,2010,0,52.820512820512825,83.78378378378379,11,-2.552,1,6.961805555555555,9.720044792833146,0.0,4.7245017584994144,53.442959917780065,126.026,pop,3.3993333333333333
usher,omg (feat. will.i.am),269493,False,2010,73,80.10256410256412,74.57457457457457,4,-5.81,0,5.763888888888889,22.17245240761478,1.14e-05,42.20398593200469,33.50462487153135,129.998,hip hop,4.49155
maroon 5,misery,216200,False,2010,67,72.1025641025641,81.08108108108108,4,-4.874,0,7.361111111111112,0.03527435610302351,0.0,25.32239155920281,74.61459403905447,102.978,pop,3.6033333333333335
rihanna,man down,267000,True,2010,68,48.205128205128204,90.49049049049049,0,-4.024,0,30.729166666666668,4.882418812989921,0.0,5.756154747948417,57.24563206577595,155.788,hip hop,4.45
3oh!3,my first kiss (feat. ke$ha),192440,False,2010,62,69.94871794871796,88.988988988989,0,-4.166,1,13.958333333333334,0.631578947368421,0.0,42.20398593200469,84.99486125385405,138.021,hip hop,3.207333333333333
justin bieber,baby,214240,False,2010,81,74.66666666666667,85.98598598598598,5,-5.237,0,23.784722222222225,4.490481522956326,0.0,13.012895662368113,54.98458376156218,65.043,pop,3.570666666666667
cali swag district,teach me how to dougie,237480,True,2011,66,86.76923076923076,43.84384384384384,11,-4.981,1,24.479166666666664,22.396416573348265,9.43e-05,11.00820633059789,52.6207605344296,85.013,hip hop,3.958
swedish house mafia,miami 2 ibiza - swedish house mafia vs. tinie tempah,206460,True,2010,54,75.48717948717949,92.992992992993,7,-5.89,0,11.701388888888891,0.26539753639417696,1.11e-05,47.127784290738575,67.62589928057554,125.03,pop,3.441
ludacris,how low,201586,True,2010,63,80.51282051282051,49.849849849849846,1,-6.977,1,9.253472222222223,0.2777155655095185,1.23e-06,26.260257913247365,42.959917780061666,143.96,hip hop,3.359766666666667
kesha,blah blah blah (feat. 3oh!3),172053,True,2010,61,77.12820512820512,83.68368368368368,10,-3.173,1,19.96527777777778,9.440089585666293,0.000425,49.70691676436108,53.34018499486126,120.003,pop,2.86755
dj khaled,"all i do is win (feat. t-pain, ludacris, snoop dogg & rick ross)",232506,True,2010,51,55.7948717948718,78.17817817817819,10,-3.616,1,32.8125,1.5677491601343785,0.0,18.874560375146544,28.46865364850977,150.1,hip hop,3.8751
jason derulo,in my head,199026,False,2010,65,78.15384615384615,74.87487487487488,0,-4.15,0,5.729166666666667,2.978723404255319,0.0,40.79718640093786,87.46145940390545,110.009,hip hop,3.3171
aloe blacc,i need a dollar,243053,False,2010,1,86.15384615384615,48.248248248248245,6,-7.116,0,5.781250000000001,22.620380739081746,0.0,10.234466588511138,98.35560123329907,95.498,R&B,4.050883333333333
b.o.b,airplanes (feat. hayley williams of paramore),180480,True,2010,74,67.6923076923077,86.78678678678679,6,-4.285,0,20.138888888888893,12.318029115341545,0.0,4.3141852286049245,38.74614594039055,93.033,hip hop,3.008
ludacris,my chick bad,216933,True,2010,68,64.0,72.37237237237237,1,-6.782,1,65.625,19.260918253079506,0.0,56.62368112543963,77.80061664953752,84.789,hip hop,3.61555
